sample_id,image_path,split,symmetry_error,face_aspect_ratio,midface_length_ratio,lowerface_length_ratio,jaw_width_ratio,jaw_angle_sharpness,chin_length_ratio,chin_width_ratio,cheekbone_width_ratio,lower_cheek_ratio,eye_openness_ratio,eye_size_ratio,eye_spacing_ratio,eye_tilt_deg,brow_height_ratio,brow_tilt_deg,nose_width_ratio,nose_length_ratio,nose_tip_deviation_ratio,mouth_width_ratio,mouth_corner_tilt_deg,lip_thickness_ratio,upper_lip_ratio,philtrum_ratio,y_symmetry_error,y_face_aspect_ratio,y_midface_length_ratio,y_lowerface_length_ratio,y_jaw_width_ratio,y_jaw_angle_sharpness,y_chin_length_ratio,y_chin_width_ratio,y_cheekbone_width_ratio,y_lower_cheek_ratio,y_eye_openness_ratio,y_eye_size_ratio,y_eye_spacing_ratio,y_eye_tilt_deg,y_brow_height_ratio,y_brow_tilt_deg,y_nose_width_ratio,y_nose_length_ratio,y_nose_tip_deviation_ratio,y_mouth_width_ratio,y_mouth_corner_tilt_deg,y_lip_thickness_ratio,y_upper_lip_ratio,y_philtrum_ratio,label_method,consent_flag,source
syn_0183,data/raw/images/syn_0183.jpg,train,0.020542,0.740968,0.272498,0.367786,0.878507,121.131962,0.140836,0.236971,0.939158,0.765401,0.275098,0.115309,1.046969,2.409898,0.071632,9.019802,0.262981,0.307535,0.009738,0.466861,1.379022,0.034766,0.055226,0.055549,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0184,data/raw/images/syn_0184.jpg,train,0.032133,0.742780,0.287279,0.381370,0.866652,136.880643,0.136869,0.191179,0.954080,0.836800,0.251695,0.138100,1.211481,-7.731037,0.045506,9.602027,0.227430,0.367457,0.015241,0.474920,1.654413,0.028961,0.047297,0.056462,high,ok,ok,ok,ok,high,ok,low,ok,high,ok,high,high,low,low,ok,low,high,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0185,data/raw/images/syn_0185.jpg,train,0.030035,0.627176,0.289631,0.337519,0.886026,108.978521,0.144315,0.177113,0.918985,0.764382,0.180085,0.130457,0.628221,2.685101,0.050188,9.028034,0.248238,0.332678,0.009979,0.469352,4.301499,0.028281,0.054644,0.072115,high,low,ok,ok,ok,low,ok,low,ok,ok,low,ok,low,ok,low,ok,ok,high,ok,ok,high,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0186,data/raw/images/syn_0186.jpg,train,0.025943,0.838973,0.298362,0.333518,0.955184,129.068053,0.131806,0.241604,0.915879,0.809884,0.281957,0.116752,1.303316,5.596782,0.053390,8.833661,0.249529,0.312521,0.014399,0.498312,-2.746012,0.019457,0.071807,0.054680,ok,high,ok,ok,high,high,ok,ok,ok,ok,ok,ok,high,ok,low,ok,ok,ok,ok,ok,low,low,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0187,data/raw/images/syn_0187.jpg,train,0.034057,0.751656,0.258676,0.275574,0.915836,124.207587,0.192535,0.211899,0.923807,0.671516,0.243588,0.126149,0.997381,0.941157,0.108355,14.410721,0.222615,0.303957,0.007715,0.554241,2.093636,0.036778,0.043780,0.070930,high,ok,ok,low,ok,ok,high,ok,ok,low,ok,ok,ok,low,high,high,low,ok,ok,high,ok,ok,low,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0188,data/raw/images/syn_0188.jpg,train,0.014413,0.831775,0.323698,0.327452,0.916884,120.921056,0.133361,0.249995,0.918726,0.781688,0.242108,0.101390,1.061491,4.625371,0.101517,2.581719,0.263937,0.363755,0.005220,0.427827,-0.816449,0.038332,0.039806,0.055234,ok,high,high,ok,ok,ok,ok,high,ok,ok,ok,ok,ok,ok,high,low,ok,high,low,low,low,ok,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0189,data/raw/images/syn_0189.jpg,train,0.009970,0.685472,0.267748,0.341272,0.854271,117.352438,0.148068,0.201860,0.943530,0.751224,0.252754,0.121046,0.792566,1.126611,0.066640,3.908775,0.251895,0.270670,0.002888,0.530800,6.706156,0.039951,0.058577,0.068488,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,low,ok,low,ok,low,low,high,high,high,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0190,data/raw/images/syn_0190.jpg,train,0.018943,0.716090,0.281115,0.355802,0.841416,115.475885,0.133782,0.224836,0.913987,0.753004,0.279571,0.121792,1.078849,4.318762,0.091953,7.132600,0.271525,0.309210,0.010412,0.478399,1.033667,0.031752,0.053671,0.053665,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0191,data/raw/images/syn_0191.jpg,train,0.017937,0.657852,0.324982,0.403906,0.831331,128.352252,0.108458,0.148639,0.935745,0.812793,0.235639,0.133155,1.344073,14.543319,0.062541,9.306604,0.217000,0.413259,0.007642,0.523000,1.736147,0.023544,0.052518,0.038756,ok,low,high,high,ok,high,low,low,ok,ok,ok,ok,high,high,low,ok,low,high,ok,high,ok,low,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0192,data/raw/images/syn_0192.jpg,train,0.010321,0.703913,0.288998,0.246414,0.875407,148.635955,0.111448,0.233034,0.898842,0.610667,0.220275,0.102913,1.177048,3.877220,0.075594,10.692898,0.264520,0.293403,0.018682,0.411188,0.984397,0.042027,0.029318,0.045512,ok,ok,ok,low,ok,high,low,ok,ok,low,low,ok,high,ok,ok,ok,ok,ok,ok,low,ok,high,low,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0193,data/raw/images/syn_0193.jpg,train,0.019876,0.733748,0.266547,0.381496,0.817942,129.753400,0.145841,0.292607,0.962330,0.813095,0.364966,0.099919,1.006016,-2.125665,0.097410,14.616666,0.243008,0.251314,0.023248,0.443135,0.238938,0.044316,0.050695,0.052763,ok,ok,ok,ok,low,high,ok,high,high,ok,high,low,ok,low,high,high,ok,low,high,low,ok,high,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0194,data/raw/images/syn_0194.jpg,train,0.037342,0.755453,0.237439,0.435265,0.758105,130.089852,0.154705,0.199064,0.881055,0.713256,0.383740,0.123111,0.955407,6.008707,0.104092,9.275392,0.284394,0.338160,0.012588,0.495830,1.211562,0.024061,0.039796,0.060407,high,ok,low,high,low,high,ok,ok,ok,low,high,ok,ok,ok,high,ok,ok,high,ok,ok,ok,low,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0195,data/raw/images/syn_0195.jpg,train,0.009499,0.718737,0.270091,0.408514,0.899597,121.677648,0.131405,0.214480,0.903005,0.794976,0.176554,0.119506,1.105134,5.376416,0.058450,6.315573,0.246673,0.278401,0.001000,0.425678,1.522736,0.035084,0.056776,0.044542,ok,ok,ok,high,ok,ok,ok,ok,ok,ok,low,ok,ok,ok,low,ok,ok,ok,low,low,ok,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0196,data/raw/images/syn_0196.jpg,train,0.022620,0.708072,0.260179,0.313736,0.844345,126.603712,0.134481,0.215074,0.869949,0.947425,0.144103,0.069302,0.971274,4.697948,0.115471,10.055118,0.270529,0.336786,0.012951,0.382245,2.137103,0.033738,0.081036,0.046348,ok,ok,ok,low,ok,ok,ok,ok,low,high,low,low,ok,ok,high,ok,ok,high,ok,low,ok,ok,high,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0197,data/raw/images/syn_0197.jpg,train,0.021772,0.699597,0.295328,0.361657,0.894647,120.111436,0.145084,0.220975,0.911800,0.777605,0.268519,0.119296,0.989668,4.150707,0.084886,9.201907,0.271496,0.301525,0.011615,0.476809,1.745225,0.033434,0.056014,0.050964,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0198,data/raw/images/syn_0198.jpg,train,0.034537,0.748649,0.319627,0.362596,0.861730,141.250568,0.107905,0.152474,1.019790,0.794424,0.254298,0.105374,0.749088,10.535448,0.094113,10.039963,0.288864,0.263413,0.016584,0.534286,-4.012309,0.036768,0.063965,0.056218,high,ok,high,ok,ok,high,low,low,high,ok,ok,ok,low,high,ok,ok,high,low,ok,high,low,ok,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0199,data/raw/images/syn_0199.jpg,train,0.007373,0.710066,0.261673,0.378142,0.842754,127.173042,0.124450,0.199206,0.978427,0.770356,0.311897,0.087565,1.278132,-1.082605,0.081939,7.101812,0.233293,0.289024,0.024351,0.566947,0.908394,0.029140,0.032465,0.075581,low,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,low,high,low,ok,ok,low,ok,high,high,ok,ok,low,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0200,data/raw/images/syn_0200.jpg,train,0.005207,0.665405,0.284192,0.396703,0.986628,144.095317,0.162615,0.200794,0.887160,0.769290,0.328267,0.143872,1.142539,-2.630574,0.068677,13.826754,0.241342,0.296787,0.039268,0.476303,5.058582,0.046710,0.064098,0.049781,low,low,ok,high,high,high,high,ok,ok,ok,high,high,ok,low,ok,high,ok,ok,high,ok,high,high,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0201,data/raw/images/syn_0201.jpg,train,0.001000,0.668464,0.305733,0.389598,0.962059,104.729654,0.145983,0.137996,0.875860,0.811758,0.149065,0.140418,1.324597,-1.026306,0.074823,14.873890,0.277522,0.315893,0.013075,0.411410,1.157910,0.042293,0.056044,0.063660,low,low,ok,ok,high,low,ok,low,low,ok,low,high,high,low,ok,high,ok,ok,ok,low,ok,high,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0202,data/raw/images/syn_0202.jpg,train,0.013659,0.667714,0.262751,0.307348,0.784638,117.761212,0.133137,0.182384,0.954803,0.724105,0.305535,0.132459,1.299894,5.197183,0.095792,8.298839,0.210748,0.334229,0.028794,0.473786,6.734442,0.039391,0.079012,0.052826,ok,low,ok,low,low,ok,ok,low,high,low,ok,ok,high,ok,high,ok,low,high,high,ok,high,high,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0203,data/raw/images/syn_0203.jpg,train,0.007384,0.723359,0.250950,0.369923,0.863085,119.974142,0.137299,0.181030,0.893530,0.856148,0.276190,0.086479,0.747480,2.871511,0.085576,3.279126,0.197444,0.322433,0.043941,0.523600,-0.991526,0.031059,0.053574,0.039739,low,ok,low,ok,ok,ok,ok,low,ok,high,ok,low,low,ok,ok,low,low,ok,high,high,low,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0204,data/raw/images/syn_0204.jpg,train,0.013788,0.717858,0.287902,0.363161,0.868042,119.528258,0.143909,0.210173,0.904777,0.789678,0.297043,0.122534,1.094221,5.283621,0.072358,8.478624,0.271515,0.311336,0.015568,0.472655,1.926081,0.033553,0.053205,0.055572,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0205,data/raw/images/syn_0205.jpg,train,0.002019,0.669070,0.293103,0.412571,0.879944,136.409253,0.184680,0.180687,0.914931,0.749793,0.329395,0.137954,0.930944,7.234303,0.053587,12.711395,0.174629,0.292835,0.004921,0.513796,2.131375,0.014468,0.038855,0.047954,low,low,ok,high,ok,high,high,low,ok,ok,high,high,ok,high,low,high,low,ok,low,ok,ok,low,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0206,data/raw/images/syn_0206.jpg,train,0.032205,0.817876,0.307280,0.431147,0.827282,122.999270,0.143809,0.176808,0.902480,0.758589,0.307365,0.132385,0.967734,2.138431,0.041987,10.021256,0.256381,0.298840,0.017458,0.455231,-0.909578,0.027184,0.050876,0.057612,high,high,high,high,ok,ok,ok,low,ok,ok,ok,ok,ok,ok,low,ok,ok,ok,ok,ok,low,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0207,data/raw/images/syn_0207.jpg,train,0.010730,0.693554,0.226816,0.339621,0.757706,110.070778,0.156199,0.226856,0.912190,0.766526,0.334017,0.090539,1.116336,1.492369,0.085565,7.391644,0.240987,0.312492,0.005538,0.419353,0.292451,0.021962,0.056742,0.047705,ok,ok,low,ok,low,low,ok,ok,ok,ok,high,low,ok,ok,ok,ok,ok,ok,low,low,ok,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0208,data/raw/images/syn_0208.jpg,train,0.002833,0.741857,0.296072,0.350773,0.859541,128.959542,0.131865,0.230323,0.863250,0.813455,0.271424,0.132956,1.009032,1.364595,0.055960,7.174779,0.243921,0.248112,0.024509,0.531281,-3.586566,0.014888,0.036765,0.056878,low,ok,ok,ok,ok,high,ok,ok,low,ok,ok,ok,ok,ok,low,ok,ok,low,high,high,low,low,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0209,data/raw/images/syn_0209.jpg,train,0.050157,0.649090,0.267311,0.426646,0.845327,131.390527,0.168024,0.218831,0.964103,0.836155,0.195827,0.115635,0.955631,4.103779,0.055726,4.014160,0.261952,0.299708,0.025856,0.490521,5.080875,0.042483,0.068654,0.012582,high,low,ok,high,ok,high,high,ok,high,high,low,ok,ok,ok,low,low,ok,ok,high,ok,high,high,high,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0210,data/raw/images/syn_0210.jpg,train,0.008724,0.747807,0.227073,0.333606,0.926801,118.570450,0.129534,0.289299,0.898894,0.846680,0.277019,0.122479,0.996220,1.057885,0.075568,2.537285,0.281390,0.304523,0.007599,0.519721,-1.105571,0.016259,0.060057,0.038471,low,ok,low,ok,ok,ok,ok,high,ok,high,ok,ok,ok,low,ok,low,ok,ok,ok,high,low,low,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0211,data/raw/images/syn_0211.jpg,train,0.013814,0.722444,0.289663,0.350268,0.864386,122.518788,0.129406,0.228479,0.925373,0.769114,0.277954,0.114625,1.025021,3.866309,0.076465,6.352424,0.266233,0.293957,0.013992,0.478075,3.257993,0.033116,0.050961,0.050884,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0212,data/raw/images/syn_0212.jpg,train,0.007243,0.694285,0.213896,0.303699,0.881059,99.243357,0.137001,0.229320,0.869756,0.816237,0.285104,0.147333,1.149706,3.255807,0.076849,9.847262,0.273222,0.232288,0.021265,0.451952,4.335084,0.033433,0.047205,0.054997,low,ok,low,low,ok,low,ok,ok,low,ok,ok,high,ok,ok,ok,ok,ok,low,high,ok,high,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0213,data/raw/images/syn_0213.jpg,train,0.035286,0.675026,0.211617,0.347216,0.968157,137.057957,0.170982,0.135190,0.908144,0.751316,0.269413,0.092626,1.008746,-0.144348,0.126402,8.239701,0.241887,0.250419,0.021579,0.509174,4.404948,0.034773,0.049378,0.046265,high,ok,low,ok,high,high,high,low,ok,ok,ok,low,ok,low,high,ok,ok,low,high,ok,high,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0214,data/raw/images/syn_0214.jpg,train,0.008828,0.695695,0.307412,0.332419,0.899899,127.035261,0.126378,0.259140,0.941014,0.802989,0.278443,0.124336,0.920938,1.065345,0.085005,11.577522,0.251933,0.320086,0.009691,0.440859,1.531247,0.035074,0.046735,0.047872,low,ok,high,ok,ok,ok,ok,high,ok,ok,ok,ok,low,low,ok,high,ok,ok,ok,low,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0215,data/raw/images/syn_0215.jpg,train,0.012058,0.730982,0.220999,0.373716,0.898311,120.464333,0.123135,0.231198,0.864836,0.734327,0.327942,0.086784,0.953322,1.977843,0.092992,2.239629,0.239386,0.256585,0.028561,0.466181,0.201622,0.032910,0.065368,0.030124,ok,ok,low,ok,ok,ok,ok,ok,low,low,high,low,ok,ok,ok,low,ok,low,high,ok,ok,ok,high,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0216,data/raw/images/syn_0216.jpg,train,0.005029,0.733102,0.254807,0.287879,0.830374,119.879378,0.149770,0.298403,0.838041,0.691136,0.207531,0.144323,0.915609,-1.316077,0.096247,5.039661,0.299036,0.308587,0.005381,0.524691,3.539708,0.044016,0.050036,0.051178,low,ok,ok,low,ok,ok,ok,high,low,low,low,high,low,low,high,low,high,ok,low,high,high,high,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0217,data/raw/images/syn_0217.jpg,train,0.035665,0.786693,0.290287,0.317499,0.806692,100.827686,0.110277,0.211729,0.860410,0.823240,0.125286,0.099969,0.947971,6.130512,0.090453,3.076989,0.268006,0.258224,0.014914,0.419010,1.820199,0.043748,0.079482,0.068041,high,high,ok,low,low,low,low,ok,low,high,low,low,ok,ok,ok,low,ok,low,ok,low,ok,high,high,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0218,data/raw/images/syn_0218.jpg,train,0.014905,0.712215,0.270668,0.352373,0.849413,116.108975,0.148383,0.242344,0.925433,0.783049,0.290095,0.110122,1.018284,4.704528,0.078835,7.631925,0.267474,0.280933,0.014918,0.469849,1.852085,0.032001,0.057185,0.057977,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0219,data/raw/images/syn_0219.jpg,train,0.005857,0.770240,0.300258,0.431272,0.843031,132.250793,0.161860,0.202316,0.970057,0.757661,0.334792,0.117491,1.066218,4.237777,0.100280,7.653123,0.280325,0.323986,0.003408,0.526200,5.182326,0.036086,0.059869,0.044778,low,high,ok,high,ok,high,high,ok,high,ok,high,ok,ok,ok,high,ok,ok,ok,low,high,high,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0220,data/raw/images/syn_0220.jpg,train,0.033472,0.627968,0.285765,0.437493,0.831770,124.474442,0.118211,0.246339,0.849248,0.755265,0.241733,0.122539,0.794818,9.276356,0.086201,6.044646,0.312115,0.299048,0.014565,0.494414,5.477050,0.033260,0.042187,0.056073,high,low,ok,high,ok,ok,low,ok,low,ok,ok,ok,low,high,ok,ok,high,ok,ok,ok,high,ok,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0221,data/raw/images/syn_0221.jpg,train,0.023038,0.718450,0.254015,0.319590,0.761214,123.773642,0.114965,0.194299,0.945476,0.844753,0.217865,0.111218,0.990908,5.770476,0.059200,4.790998,0.274701,0.275870,0.001714,0.479441,-0.790829,0.029812,0.070406,0.052880,ok,ok,ok,low,low,ok,low,ok,ok,high,low,ok,ok,ok,low,low,ok,ok,low,ok,low,ok,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0222,data/raw/images/syn_0222.jpg,train,0.016355,0.691768,0.219151,0.368865,0.951184,133.151167,0.225603,0.208182,0.930088,0.713999,0.391119,0.144789,1.194113,6.088235,0.077346,-2.151495,0.303752,0.326710,0.014577,0.438678,3.668799,0.034390,0.057407,0.041717,ok,ok,low,ok,high,high,high,ok,ok,low,high,high,high,ok,ok,low,high,ok,ok,low,high,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0223,data/raw/images/syn_0223.jpg,train,0.004536,0.714632,0.275755,0.307998,1.001421,112.736561,0.138038,0.230404,0.993606,0.733492,0.268857,0.088137,1.207331,5.491438,0.083170,9.137569,0.323559,0.295597,0.006161,0.451055,4.077420,0.036705,0.060762,0.047219,low,ok,ok,low,high,ok,ok,ok,high,low,ok,low,high,ok,ok,ok,high,ok,ok,ok,high,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0224,data/raw/images/syn_0224.jpg,train,0.024558,0.756053,0.284242,0.353412,0.913144,122.794320,0.125603,0.207516,0.834240,0.815847,0.273416,0.158739,0.782350,4.593568,0.091860,5.205587,0.276904,0.311328,0.017295,0.468333,-6.441925,0.032647,0.056129,0.046226,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,high,low,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0225,data/raw/images/syn_0225.jpg,train,0.014024,0.727844,0.283964,0.379741,0.865886,121.556559,0.140128,0.215037,0.926240,0.793148,0.272122,0.129815,1.050705,2.921069,0.074307,9.071968,0.255162,0.300890,0.012265,0.478595,2.112104,0.031036,0.051671,0.048096,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0226,data/raw/images/syn_0226.jpg,train,0.016578,0.704156,0.329530,0.324795,0.951625,114.531552,0.191621,0.181052,0.899942,0.820718,0.351306,0.141099,0.849732,7.809053,0.079814,1.487502,0.240442,0.286065,0.004008,0.545296,2.842203,0.041115,0.044438,0.034959,ok,ok,high,ok,high,ok,high,low,ok,ok,high,high,low,high,ok,low,ok,ok,low,high,ok,high,low,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0227,data/raw/images/syn_0227.jpg,train,0.023426,0.722043,0.314529,0.393008,0.890912,127.614156,0.142300,0.228207,1.018923,0.857381,0.216884,0.080451,1.253593,2.472585,0.077367,6.047427,0.271449,0.283444,0.001000,0.390751,-4.479768,0.023566,0.069696,0.043748,ok,ok,high,ok,ok,ok,ok,ok,high,high,low,low,high,ok,ok,ok,ok,ok,low,low,low,low,high,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0228,data/raw/images/syn_0228.jpg,train,0.017718,0.787290,0.332555,0.332149,0.929793,113.493893,0.081847,0.258298,0.925506,0.727376,0.292360,0.128341,1.074976,0.611327,0.076506,9.222214,0.286384,0.291364,0.001168,0.501218,4.592417,0.027236,0.061070,0.067579,ok,high,high,ok,ok,ok,low,high,ok,low,ok,ok,ok,low,ok,ok,high,ok,low,ok,high,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0229,data/raw/images/syn_0229.jpg,train,0.030700,0.800678,0.291334,0.430385,0.974661,108.071000,0.149301,0.229407,0.885774,0.760248,0.159521,0.137759,1.177334,8.028109,0.106974,5.580235,0.254401,0.361744,0.022797,0.443123,-4.400998,0.030169,0.042178,0.055752,high,high,ok,high,high,low,ok,ok,ok,ok,low,high,high,high,high,ok,ok,high,high,low,low,ok,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0230,data/raw/images/syn_0230.jpg,train,0.029651,0.633172,0.290993,0.299212,1.053768,118.619124,0.154255,0.178238,0.813362,0.722469,0.222596,0.149316,0.877866,6.894496,0.088430,7.553824,0.172974,0.278014,0.021707,0.506865,1.873944,0.020505,0.056512,0.058044,high,low,ok,low,high,ok,ok,low,low,low,low,high,low,high,ok,ok,low,ok,high,ok,ok,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0231,data/raw/images/syn_0231.jpg,train,0.012167,0.745988,0.251588,0.259612,0.834974,109.716285,0.176570,0.248780,0.917472,0.747194,0.313494,0.157353,0.904941,1.763075,0.103015,9.923358,0.244654,0.346211,0.017516,0.432859,2.186662,0.031942,0.074832,0.062289,ok,ok,ok,low,ok,low,high,high,ok,ok,ok,high,low,ok,high,ok,ok,high,ok,low,ok,ok,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0232,data/raw/images/syn_0232.jpg,train,0.019451,0.722000,0.285210,0.342636,0.854548,119.168034,0.142998,0.215965,0.895024,0.763683,0.288067,0.120793,1.025949,3.187135,0.081332,7.849152,0.258606,0.294956,0.012376,0.483534,1.108540,0.035325,0.053234,0.055499,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0233,data/raw/images/syn_0233.jpg,train,0.001000,0.660062,0.316818,0.396320,0.895027,109.929553,0.150609,0.180282,0.973502,0.622264,0.256900,0.100069,1.244231,3.307080,0.104748,13.782576,0.275917,0.234481,0.004462,0.455042,2.501245,0.035037,0.039045,0.064415,low,low,high,high,ok,low,ok,low,high,low,ok,ok,high,ok,high,high,ok,low,low,ok,ok,ok,low,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0234,data/raw/images/syn_0234.jpg,train,0.005824,0.698767,0.290296,0.353511,0.989820,131.672263,0.100429,0.174971,0.977489,0.786797,0.317702,0.120627,1.234583,6.700775,0.095729,5.293132,0.281260,0.235591,0.009592,0.448228,-0.441767,0.024506,0.030909,0.069861,low,ok,ok,ok,high,high,low,low,high,ok,ok,ok,high,high,high,ok,ok,low,ok,ok,low,low,low,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0235,data/raw/images/syn_0235.jpg,train,0.015447,0.709365,0.300049,0.413259,0.973578,112.820857,0.145639,0.183786,0.956640,0.781263,0.334546,0.140683,1.167255,5.876580,0.081741,3.029240,0.271518,0.367337,0.007661,0.446131,3.045136,0.045394,0.042507,0.026010,ok,ok,ok,high,high,ok,ok,low,high,ok,high,high,high,ok,ok,low,ok,high,ok,ok,ok,high,low,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0236,data/raw/images/syn_0236.jpg,train,0.010622,0.725982,0.274288,0.346985,0.844813,110.237516,0.115185,0.234399,0.948624,0.684880,0.374914,0.131038,1.133095,3.009957,0.085096,3.505578,0.315419,0.356596,0.009605,0.414063,0.735391,0.036730,0.050274,0.045452,ok,ok,ok,ok,ok,low,low,ok,ok,low,high,ok,ok,ok,ok,low,high,high,ok,low,ok,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0237,data/raw/images/syn_0237.jpg,train,0.019930,0.667571,0.333410,0.407276,0.926465,109.505454,0.146205,0.264375,0.815344,0.792343,0.364373,0.165288,0.907416,4.966776,0.100886,12.823355,0.195612,0.219617,0.013543,0.504916,1.188575,0.029377,0.070336,0.072730,ok,low,high,high,ok,low,ok,high,low,ok,high,high,low,ok,high,high,low,low,ok,ok,ok,ok,high,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0238,data/raw/images/syn_0238.jpg,train,0.010894,0.729462,0.233725,0.446775,0.781703,105.158906,0.113306,0.178061,0.983878,0.919299,0.295641,0.111599,1.158262,0.825430,0.106755,7.854192,0.274719,0.272350,0.009956,0.399019,1.546795,0.039122,0.032782,0.042882,ok,ok,low,high,low,low,low,low,high,high,ok,ok,ok,low,high,ok,ok,low,ok,low,ok,high,low,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0239,data/raw/images/syn_0239.jpg,train,0.016572,0.715355,0.279097,0.359437,0.884965,117.893468,0.127386,0.223137,0.935043,0.783871,0.253398,0.121452,1.067826,3.134406,0.080381,9.276437,0.274152,0.301265,0.013269,0.477936,1.243844,0.034770,0.057887,0.056851,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
