sample_id,image_path,split,symmetry_error,face_aspect_ratio,midface_length_ratio,lowerface_length_ratio,jaw_width_ratio,jaw_angle_sharpness,chin_length_ratio,chin_width_ratio,cheekbone_width_ratio,lower_cheek_ratio,eye_openness_ratio,eye_size_ratio,eye_spacing_ratio,eye_tilt_deg,brow_height_ratio,brow_tilt_deg,nose_width_ratio,nose_length_ratio,nose_tip_deviation_ratio,mouth_width_ratio,mouth_corner_tilt_deg,lip_thickness_ratio,upper_lip_ratio,philtrum_ratio,y_symmetry_error,y_face_aspect_ratio,y_midface_length_ratio,y_lowerface_length_ratio,y_jaw_width_ratio,y_jaw_angle_sharpness,y_chin_length_ratio,y_chin_width_ratio,y_cheekbone_width_ratio,y_lower_cheek_ratio,y_eye_openness_ratio,y_eye_size_ratio,y_eye_spacing_ratio,y_eye_tilt_deg,y_brow_height_ratio,y_brow_tilt_deg,y_nose_width_ratio,y_nose_length_ratio,y_nose_tip_deviation_ratio,y_mouth_width_ratio,y_mouth_corner_tilt_deg,y_lip_thickness_ratio,y_upper_lip_ratio,y_philtrum_ratio,suggestion_ids,priority_order,annotator_id,label_method,consent_flag,source,feature_contract_version,yaw_deg,pitch_deg
lfw_00998,data/raw/images/lfw_00998.jpg,train,0.025325,0.854332,0.250294,0.460771,0.803386,112.576828,0.460771,0.341121,0.985673,0.891238,0.255033,0.211353,1.235767,1.569099,0.115022,2.452642,0.221805,0.194818,0.055844,0.356011,0.014606,0.030143,0.034189,0.079346,ok,ok,ok,high,ok,ok,high,high,ok,ok,ok,high,ok,high,ok,high,ok,low,ok,ok,ok,ok,high,ok,SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_CHIN_WIDE_01|SUG_EYE_SIZE_HIGH_01,SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01|SUG_CHIN_WIDE_01|SUG_EYE_SIZE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,7.586616430431604,-12.240192228007542
lfw_00999,data/raw/images/lfw_00999.jpg,train,0.021479,0.888509,0.254188,0.461695,0.833837,109.378607,0.461695,0.348548,0.994157,0.918944,0.326227,0.199352,1.229851,-0.719319,0.124369,-0.862740,0.221168,0.200132,0.048387,0.371350,-0.491227,0.006157,0.027874,0.082689,ok,high,ok,high,high,ok,high,high,high,high,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_LONG_01,SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,-6.903295621275902,-11.687520203330545
lfw_01003,data/raw/images/lfw_01003.jpg,train,0.027713,0.820379,0.252296,0.433848,0.789336,111.337170,0.433848,0.310663,0.982911,0.882509,0.378363,0.202442,1.238316,-0.220685,0.113084,-1.423183,0.212026,0.197408,0.073471,0.375143,2.304499,0.010905,0.032113,0.080160,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,ok,ok,ok,low,ok,ok,ok,high,ok,high,ok,SUG_EYE_OPEN_HIGH_01|SUG_NOSE_NARROW_01|SUG_MOUTH_TILT_HIGH_01|SUG_UPPER_LIP_HIGH_01,SUG_EYE_OPEN_HIGH_01|SUG_NOSE_NARROW_01|SUG_MOUTH_TILT_HIGH_01|SUG_UPPER_LIP_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-10.462420485913754,-9.413653947950985
lfw_01014,data/raw/images/lfw_01014.jpg,train,0.032882,0.930474,0.262336,0.423367,0.816571,107.311666,0.423367,0.328363,0.989541,0.905523,0.168159,0.193101,1.358430,4.359912,0.106066,4.188093,0.243925,0.210837,0.101245,0.449710,3.123835,0.031726,0.018005,0.057337,high,high,ok,ok,high,low,ok,ok,ok,high,low,ok,high,high,low,high,high,ok,high,high,high,ok,low,low,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_JAW_WIDE_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_JAW_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-14.182581558823586,-6.735622693769578
lfw_01024,data/raw/images/lfw_01024.jpg,train,0.022580,0.923524,0.240929,0.439348,0.801406,105.409106,0.439348,0.314053,0.986358,0.892985,0.202421,0.193436,1.249444,-0.440101,0.113534,-0.695350,0.218678,0.198435,0.060967,0.371303,-1.989225,0.017159,0.027064,0.070491,ok,high,ok,ok,ok,low,ok,ok,ok,ok,low,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_EYE_OPEN_LOW_01,SUG_FACE_ASPECT_HIGH_01|SUG_JAW_ANGLE_LOW_01|SUG_EYE_OPEN_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,8.653118524700403,-11.850494303966068
lfw_01064,data/raw/images/lfw_01064.jpg,train,0.040222,0.827869,0.228412,0.426222,0.770034,108.051504,0.426222,0.294742,0.978559,0.865770,0.220842,0.190449,1.345122,0.166155,0.153683,-0.431716,0.217247,0.199568,0.096506,0.363538,0.375319,0.004908,0.031677,0.075670,high,ok,low,ok,low,low,ok,low,low,low,low,low,high,high,high,ok,ok,ok,high,ok,high,low,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_LOW_01|SUG_JAW_NARROW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_LOW_01|SUG_JAW_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-13.386293917894363,-12.795109702444728
lfw_01072,data/raw/images/lfw_01072.jpg,train,0.024553,0.866326,0.227092,0.437663,0.784457,105.146799,0.437663,0.299963,0.980335,0.877669,0.361850,0.197864,1.253564,-0.970017,0.147550,-1.314898,0.208983,0.194093,0.053899,0.381373,-0.128795,0.002977,0.028283,0.081599,ok,ok,low,ok,ok,low,ok,low,low,ok,high,ok,ok,ok,high,ok,low,low,ok,ok,ok,low,ok,ok,SUG_MIDFACE_LOW_01|SUG_JAW_ANGLE_LOW_01|SUG_CHIN_NARROW_01|SUG_CHEEK_NARROW_01,SUG_MIDFACE_LOW_01|SUG_JAW_ANGLE_LOW_01|SUG_CHIN_NARROW_01|SUG_CHEEK_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-7.566559676080942,-14.108727076261898
lfw_01088,data/raw/images/lfw_01088.jpg,train,0.034445,0.900290,0.267096,0.414781,0.817404,107.258892,0.414781,0.327738,0.989348,0.905220,0.243894,0.191150,1.283020,-1.784657,0.140528,-2.675730,0.238735,0.217877,0.077684,0.392548,-1.594737,0.001639,0.025750,0.077994,high,high,ok,ok,high,low,ok,ok,ok,high,ok,low,ok,ok,high,low,high,high,ok,ok,ok,low,ok,ok,SUG_SYM_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_LOW_01,SUG_SYM_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_JAW_WIDE_01|SUG_JAW_ANGLE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-10.852307327091694,-5.092718136777663
lfw_01095,data/raw/images/lfw_01095.jpg,train,0.005960,0.776547,0.274387,0.428308,0.805944,117.273566,0.428308,0.337910,0.987911,0.895783,0.315961,0.209414,1.236896,-1.281367,0.089827,-1.234152,0.242387,0.208979,0.023852,0.383988,-1.608305,0.016848,0.031974,0.091398,low,low,high,ok,ok,high,ok,high,ok,ok,ok,high,ok,ok,low,ok,high,ok,ok,ok,ok,ok,high,high,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_WIDE_01,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,3.489421896636486,-5.3139035291185195
lfw_01139,data/raw/images/lfw_01139.jpg,train,0.014421,0.771701,0.239236,0.439575,0.765772,114.775684,0.439575,0.313649,0.978009,0.861074,0.337501,0.207247,1.269800,-0.443117,0.129561,-1.105169,0.227665,0.191561,0.033581,0.341825,-1.262960,0.018609,0.040940,0.091970,ok,low,ok,ok,low,high,ok,ok,low,low,high,ok,ok,ok,ok,ok,ok,low,ok,low,ok,ok,high,high,SUG_FACE_ASPECT_LOW_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHEEK_NARROW_01,SUG_FACE_ASPECT_LOW_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHEEK_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-4.685128848999739,-12.161858557827594
lfw_01149,data/raw/images/lfw_01149.jpg,train,0.025236,0.794848,0.248283,0.456131,0.785301,115.152130,0.456131,0.317737,0.986580,0.884945,0.340931,0.190770,1.216086,1.710541,0.094127,0.533568,0.205554,0.189422,0.070713,0.371058,3.216399,0.092565,0.028556,0.077401,ok,low,ok,high,ok,high,high,ok,ok,ok,high,low,ok,high,low,high,low,low,ok,ok,high,high,ok,ok,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_LONG_01,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,-9.953177690505981,-12.155795416197648
lfw_01178,data/raw/images/lfw_01178.jpg,train,0.008724,0.808307,0.287142,0.403589,0.793732,114.772622,0.403589,0.308428,0.983748,0.889115,0.321926,0.205445,1.169671,-0.702499,0.118490,-0.983952,0.230013,0.219287,0.009400,0.467848,-0.501095,0.046708,0.016830,0.063393,low,low,high,low,ok,high,low,low,ok,ok,ok,ok,low,ok,ok,ok,ok,high,low,high,ok,high,low,low,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_HIGH_01,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-1.1399820735678077,-0.7726852924472719
lfw_01199,data/raw/images/lfw_01199.jpg,train,0.021426,0.854634,0.258531,0.428453,0.780628,110.342024,0.428453,0.318931,0.978609,0.872341,0.353271,0.200907,1.242809,-0.025666,0.136070,-1.299697,0.210742,0.205526,0.062119,0.341152,-0.023081,0.006409,0.032402,0.086489,ok,ok,ok,ok,low,ok,ok,ok,low,low,high,ok,ok,high,high,ok,low,ok,ok,low,ok,ok,high,ok,SUG_JAW_NARROW_01|SUG_CHEEK_NARROW_01|SUG_LOWER_CHEEK_LOW_01|SUG_EYE_OPEN_HIGH_01,SUG_JAW_NARROW_01|SUG_CHEEK_NARROW_01|SUG_LOWER_CHEEK_LOW_01|SUG_EYE_OPEN_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-8.976006768643856,-7.861106235699229
lfw_01232,data/raw/images/lfw_01232.jpg,train,0.009198,0.861386,0.240309,0.445578,0.796896,109.981109,0.445578,0.331310,0.983165,0.885366,0.210760,0.191405,1.251973,-2.612223,0.120172,-3.479022,0.222932,0.200903,0.013512,0.344964,-2.209661,0.020756,0.026641,0.080217,low,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,low,ok,low,ok,low,ok,ok,low,ok,ok,ok,ok,ok,SUG_EYE_OPEN_LOW_01|SUG_EYE_SIZE_LOW_01|SUG_EYE_TILT_LOW_01|SUG_BROW_TILT_LOW_01,SUG_EYE_OPEN_LOW_01|SUG_EYE_SIZE_LOW_01|SUG_EYE_TILT_LOW_01|SUG_BROW_TILT_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-1.7979254638776183,-12.534752961231186
lfw_01337,data/raw/images/lfw_01337.jpg,train,0.025307,0.834522,0.249399,0.434575,0.812809,110.584266,0.434575,0.317605,0.990014,0.904710,0.259817,0.203771,1.175741,-1.556134,0.113710,-1.724131,0.221481,0.206571,0.077293,0.412011,-0.225229,0.009277,0.020626,0.074511,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,low,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_CLOSE_01|SUG_UPPER_LIP_LOW_01,SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_CLOSE_01|SUG_UPPER_LIP_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,10.925918877124786,-9.966057068401975
lfw_01355,data/raw/images/lfw_01355.jpg,train,0.005866,0.849191,0.245381,0.465441,0.818039,111.487006,0.465441,0.355909,0.987614,0.903340,0.300525,0.209004,1.225681,-1.454141,0.130354,-1.571409,0.235097,0.207104,0.021425,0.414750,-2.840832,0.031680,0.026121,0.077967,low,ok,ok,high,high,ok,high,high,ok,ok,ok,high,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,ok,ok,SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_LONG_01|SUG_CHIN_WIDE_01,SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_LONG_01|SUG_CHIN_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,3.1689919643104076,-13.462625451783993
lfw_01365,data/raw/images/lfw_01365.jpg,train,0.025214,0.846939,0.245185,0.437300,0.817053,110.298016,0.437300,0.325582,0.991823,0.905971,0.241500,0.208997,1.285208,-2.407370,0.130943,-1.972477,0.241639,0.200465,0.076119,0.397191,-3.552980,0.011708,0.029440,0.079962,ok,ok,ok,ok,high,ok,ok,ok,high,high,ok,high,high,low,ok,ok,high,ok,ok,ok,low,ok,ok,ok,SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_SIZE_HIGH_01,SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_SIZE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,10.78053630888462,-10.934257822402136
lfw_01374,data/raw/images/lfw_01374.jpg,train,0.031156,0.809565,0.248916,0.439194,0.796849,114.413665,0.439194,0.327401,0.983804,0.887910,0.272082,0.201316,1.293329,-1.041825,0.115673,-0.953869,0.240356,0.199210,0.068457,0.442774,-1.790441,0.035833,0.025091,0.076532,high,low,ok,ok,ok,high,ok,ok,ok,ok,ok,ok,high,ok,ok,ok,high,ok,ok,high,ok,ok,ok,ok,SUG_SYM_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_EYE_WIDE_01,SUG_SYM_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_EYE_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-9.645000323653221,-10.486923325545508
lfw_01382,data/raw/images/lfw_01382.jpg,train,0.024620,0.861368,0.254638,0.439385,0.802860,111.362226,0.439385,0.339221,0.986553,0.892640,0.215735,0.194224,1.321571,0.491837,0.128305,0.496143,0.245008,0.211255,0.066133,0.377576,0.386036,0.010988,0.028496,0.093424,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,low,ok,high,high,ok,high,high,high,ok,ok,high,ok,ok,high,SUG_CHIN_WIDE_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_WIDE_01|SUG_EYE_TILT_HIGH_01,SUG_CHIN_WIDE_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_WIDE_01|SUG_EYE_TILT_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-9.609266124665737,-9.557720910643974
lfw_01384,data/raw/images/lfw_01384.jpg,train,0.034678,0.797551,0.242846,0.440758,0.775340,113.828181,0.440758,0.309379,0.978955,0.871262,0.295276,0.191356,1.252738,0.415249,0.116477,-0.443099,0.222163,0.196486,0.089120,0.421639,0.743961,0.050264,0.025329,0.080983,high,low,ok,ok,low,high,ok,low,low,low,ok,low,ok,high,ok,ok,ok,ok,high,ok,high,high,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_JAW_NARROW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_JAW_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-12.357664212584496,-11.656135486576142
lfw_01397,data/raw/images/lfw_01397.jpg,train,0.018893,0.834143,0.242101,0.446690,0.807530,111.785599,0.446690,0.336145,0.986490,0.894053,0.218862,0.202622,1.274147,-1.226513,0.117823,-1.440832,0.246061,0.202216,0.051153,0.406931,-0.402754,0.001033,0.029978,0.103531,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,low,ok,ok,ok,ok,ok,high,ok,ok,ok,ok,low,ok,high,SUG_CHIN_WIDE_01|SUG_EYE_OPEN_LOW_01|SUG_NOSE_WIDE_01|SUG_LIP_THIN_01,SUG_CHIN_WIDE_01|SUG_EYE_OPEN_LOW_01|SUG_NOSE_WIDE_01|SUG_LIP_THIN_01,rules_v1,rules_v1,research_lfw,lfw,v1,7.259398598223925,-12.332311472930622
lfw_01444,data/raw/images/lfw_01444.jpg,train,0.031120,0.915367,0.253037,0.409226,0.799306,105.553257,0.409226,0.303796,0.986128,0.890728,0.238466,0.191802,1.321230,-1.470404,0.118623,-2.839047,0.224304,0.200627,0.079468,0.374580,0.805133,0.003226,0.025240,0.073590,high,high,ok,low,ok,low,low,low,ok,ok,ok,low,high,ok,ok,low,ok,ok,high,ok,high,low,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_LOW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-11.216078102588654,-6.825654761004301
lfw_01458,data/raw/images/lfw_01458.jpg,train,0.014806,0.847944,0.265878,0.408673,0.819558,110.094176,0.408673,0.305731,0.991199,0.910000,0.292030,0.207832,1.191469,-2.974695,0.129759,-2.567818,0.229252,0.208423,0.060189,0.436988,-3.619371,0.002871,0.017957,0.067531,ok,ok,ok,low,high,ok,low,low,high,high,ok,ok,low,low,ok,low,ok,ok,ok,high,low,low,low,ok,SUG_LOWERFACE_LOW_01|SUG_JAW_WIDE_01|SUG_CHIN_SHORT_01|SUG_CHIN_NARROW_01,SUG_LOWERFACE_LOW_01|SUG_JAW_WIDE_01|SUG_CHIN_SHORT_01|SUG_CHIN_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,8.641542915254831,-4.652068657591537
lfw_01465,data/raw/images/lfw_01465.jpg,train,0.010225,0.840050,0.323037,0.372396,0.773039,116.350425,0.372396,0.311347,0.977241,0.867376,0.285829,0.204569,1.174100,-0.859465,0.091489,-1.075564,0.220964,0.228694,0.029278,0.346322,-0.667333,0.010799,0.023081,0.082032,ok,ok,high,low,low,high,low,ok,low,low,ok,ok,low,ok,low,ok,ok,high,ok,ok,ok,ok,ok,ok,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_HIGH_01,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,4.143415566533804,8.0120414125667
lfw_01469,data/raw/images/lfw_01469.jpg,train,0.031195,0.845747,0.251861,0.434823,0.806360,110.508514,0.434823,0.323142,0.988093,0.897221,0.188475,0.190659,1.294753,-0.045118,0.107652,-0.971030,0.231959,0.205832,0.064832,0.395874,1.643387,0.007450,0.025067,0.075010,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,low,high,high,ok,ok,ok,ok,ok,ok,high,ok,ok,ok,SUG_SYM_HIGH_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_SIZE_LOW_01|SUG_EYE_WIDE_01,SUG_SYM_HIGH_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_SIZE_LOW_01|SUG_EYE_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-8.815229393541813,-9.579779227788542
lfw_01495,data/raw/images/lfw_01495.jpg,train,0.007037,0.860522,0.273743,0.412756,0.800176,110.417825,0.412756,0.316527,0.984865,0.891252,0.301303,0.201635,1.221254,-1.386761,0.113124,-1.682376,0.229267,0.212867,0.007095,0.400132,-0.975740,0.011058,0.022732,0.070085,low,ok,high,low,ok,ok,low,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,low,ok,ok,ok,ok,ok,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_CHIN_SHORT_01|SUG_NOSE_LONG_01,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_CHIN_SHORT_01|SUG_NOSE_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,-0.9414622290059924,-3.8245888283209015
lfw_01511,data/raw/images/lfw_01511.jpg,train,0.021678,0.844275,0.250947,0.458994,0.822087,111.620957,0.458994,0.350563,0.991381,0.908998,0.294102,0.202969,1.255911,-0.857975,0.139240,-1.678959,0.232057,0.207787,0.050101,0.399654,0.596088,0.009621,0.029930,0.087274,ok,ok,ok,high,high,ok,high,high,high,high,ok,ok,ok,ok,high,ok,ok,ok,ok,ok,high,ok,ok,ok,SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_LONG_01|SUG_CHIN_WIDE_01,SUG_LOWERFACE_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_LONG_01|SUG_CHIN_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-7.103842243552208,-11.974249590552603
lfw_01524,data/raw/images/lfw_01524.jpg,train,0.011016,0.794184,0.238229,0.443697,0.804378,111.082067,0.443697,0.314417,0.987671,0.899128,0.276195,0.195833,1.253522,-0.696576,0.118217,-1.211887,0.239577,0.205472,0.021428,0.518907,-0.789947,0.061573,0.018860,0.056266,ok,low,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,high,ok,high,low,low,SUG_FACE_ASPECT_LOW_01|SUG_NOSE_WIDE_01|SUG_MOUTH_WIDE_01|SUG_LIP_FULL_01,SUG_FACE_ASPECT_LOW_01|SUG_NOSE_WIDE_01|SUG_MOUTH_WIDE_01|SUG_LIP_FULL_01,rules_v1,rules_v1,research_lfw,lfw,v1,-3.082598330453038,-12.71739306165716
lfw_01546,data/raw/images/lfw_01546.jpg,train,0.028186,0.862827,0.238567,0.439824,0.800404,107.808631,0.439824,0.324048,0.986440,0.890706,0.229253,0.199039,1.346843,-1.070477,0.130290,-1.499520,0.234304,0.198515,0.047481,0.376129,-1.539467,0.008981,0.033029,0.080633,ok,ok,ok,ok,ok,low,ok,ok,ok,ok,low,ok,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,SUG_JAW_ANGLE_LOW_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_WIDE_01|SUG_UPPER_LIP_HIGH_01,SUG_JAW_ANGLE_LOW_01|SUG_EYE_OPEN_LOW_01|SUG_EYE_WIDE_01|SUG_UPPER_LIP_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-6.318926900625229,-12.300107590610223
lfw_01550,data/raw/images/lfw_01550.jpg,train,0.003059,0.838150,0.254853,0.419854,0.776607,110.110641,0.419854,0.296233,0.979805,0.873082,0.322343,0.215195,1.267481,-2.284200,0.126750,-2.531092,0.232014,0.197979,0.009488,0.482259,-1.889953,0.074797,0.021598,0.047318,low,ok,ok,ok,low,ok,ok,low,low,low,ok,high,ok,low,ok,low,ok,ok,low,high,ok,high,low,low,SUG_JAW_NARROW_01|SUG_CHIN_NARROW_01|SUG_CHEEK_NARROW_01|SUG_LOWER_CHEEK_LOW_01,SUG_JAW_NARROW_01|SUG_CHIN_NARROW_01|SUG_CHEEK_NARROW_01|SUG_LOWER_CHEEK_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,1.6120874807238579,-7.609650729424892
lfw_01551,data/raw/images/lfw_01551.jpg,train,0.008091,0.834296,0.253471,0.429421,0.796512,111.432481,0.429421,0.309503,0.986382,0.890656,0.254085,0.211997,1.294829,-1.636037,0.120945,-1.828213,0.245283,0.196449,0.020192,0.506345,-1.222785,0.078091,0.022716,0.050222,low,ok,ok,ok,ok,ok,ok,low,ok,ok,ok,high,high,ok,ok,ok,high,ok,ok,high,ok,high,ok,low,SUG_CHIN_NARROW_01|SUG_EYE_SIZE_HIGH_01|SUG_EYE_WIDE_01|SUG_NOSE_WIDE_01,SUG_CHIN_NARROW_01|SUG_EYE_SIZE_HIGH_01|SUG_EYE_WIDE_01|SUG_NOSE_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,3.1074987184256315,-8.788805469163613
lfw_01553,data/raw/images/lfw_01553.jpg,train,0.025463,0.840645,0.239892,0.428919,0.763430,108.589031,0.428919,0.293103,0.974752,0.859932,0.358137,0.208087,1.296981,-0.854627,0.129365,-1.288388,0.221149,0.191713,0.055371,0.437956,-1.486938,0.057106,0.027172,0.055451,ok,ok,ok,ok,low,low,ok,low,low,low,high,high,high,ok,ok,ok,ok,low,ok,high,ok,high,ok,low,SUG_JAW_NARROW_01|SUG_JAW_ANGLE_LOW_01|SUG_CHIN_NARROW_01|SUG_CHEEK_NARROW_01,SUG_JAW_NARROW_01|SUG_JAW_ANGLE_LOW_01|SUG_CHIN_NARROW_01|SUG_CHEEK_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-7.5895341373980045,-11.036760557646085
lfw_01558,data/raw/images/lfw_01558.jpg,train,0.037580,0.868504,0.237960,0.430718,0.787776,107.064091,0.430718,0.291169,0.984893,0.884228,0.315172,0.220226,1.175587,-2.297613,0.138475,-1.611113,0.211283,0.190488,0.104776,0.416606,-2.883619,0.035184,0.027194,0.068974,high,ok,low,ok,ok,low,ok,low,ok,ok,ok,high,low,low,high,ok,low,low,high,ok,low,ok,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_LOW_01|SUG_JAW_ANGLE_LOW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_LOW_01|SUG_JAW_ANGLE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,14.839682534337044,-11.543955758426636
